Uniprot ID,Cluster ID
L7MKF7,UniRef90_L7MKF7
L7MKF9,UniRef90_L7MKF9
L7MKG1,UniRef90_L7MKG1
L7MKG4,UniRef90_L7MKG4
L7MKG8,UniRef90_L7MKG8
L7MKG9,UniRef90_L7MKG9
L7MKH3,UniRef90_L7MKH3
L7MKH4,UniRef90_L7MKH4
L7MKH5,UniRef90_L7MKH5
L7MKH8,UniRef90_L7MKH8
L7MKH9,UniRef90_L7MKH9
L7MKI4,UniRef90_L7MKI4
L7MKJ1,UniRef90_L7MKJ1
L7MKJ2,UniRef90_G3MH34
L7MKJ4,UniRef90_B7PQZ0
L7MKJ5,UniRef90_L7MKJ5
L7MKJ7,UniRef90_L7MKJ7
L7MKJ9,UniRef90_L7MKJ9
L7MKK0,UniRef90_L7MKK0
L7MKK1,UniRef90_L7MKK1
L7MKK2,UniRef90_A0A023GD00
L7MKK3,UniRef90_L7MKK3
L7MKK4,UniRef90_L7MKK4
L7MKK7,UniRef90_L7MKK7
L7MKL0,UniRef90_L7MKL0
L7MKL1,UniRef90_L7MKL1
L7MKL3,UniRef90_L7MKL3
L7MKL6,UniRef90_L7MKL6
L7MKL7,UniRef90_L7MIJ8
L7MKM1,UniRef90_L7MKM1
L7MKM2,UniRef90_L7MKM2
L7MKM3,UniRef90_L7MKM3
L7MKM7,UniRef90_L7MKM7
L7MKM9,UniRef90_L7MKM9
L7MKN1,UniRef90_L7MKN1
L7MKN2,UniRef90_L7MKN2
L7MKN3,UniRef90_L7MKN3
L7MKN4,UniRef90_L7MKN4
L7MKN8,UniRef90_L7MKN8
L7MKP2,UniRef90_L7MKP2
L7MKP3,UniRef90_L7MKP3
L7MKP4,UniRef90_L7MKP4
L7MKP5,UniRef90_L7MKP5
L7MKP7,UniRef90_L7ML15
L7MKP8,UniRef90_L7MKP8
L7MKQ6,UniRef90_L7MKQ6
L7MKQ8,UniRef90_L7MKQ8
L7MKR4,UniRef90_B7QIT4
L7MKR5,UniRef90_L7MKR5
L7MKR8,UniRef90_L7MKR8
L7MKR9,UniRef90_L7MKR9
L7MKS4,UniRef90_L7MKS4
L7MKS6,UniRef90_L7MKG3
L7MKS7,UniRef90_L7MKS7
L7MKS8,UniRef90_L7MKS8
L7MKS9,UniRef90_L7MKS9
L7MKT1,UniRef90_L7MKT1
L7MKT3,UniRef90_L7MKT3
L7MKT5,UniRef90_L7MKT5
L7MKU0,UniRef90_L7MKU0
L7MKU1,UniRef90_L7MKU1
L7MKU5,UniRef90_L7MKU5
L7MKU6,UniRef90_L7MKU6
L7MKU7,UniRef90_L7MKI9
L7MKU9,UniRef90_L7MKU9
L7MKV2,UniRef90_L7MKV2
L7MKV3,UniRef90_L7MKV3
L7MKV4,UniRef90_L7MKV4
L7MKV5,UniRef90_L7MKV5
L7MKV6,UniRef90_L7MKV6
L7MKV8,UniRef90_L7MKV8
L7MKW0,UniRef90_L7MKW0
L7MKW5,UniRef90_L7MKW5
L7MKW8,UniRef90_L7MKW8
L7MKX0,UniRef90_L7MKX0
L7MKX3,UniRef90_L7MKX3
L7MKX7,UniRef90_L7MKX7
L7MKY2,UniRef90_L7MKY2
L7MKY3,UniRef90_L7MKY3
L7MKY4,UniRef90_L7MKY4
L7MKY6,UniRef90_L7MKY6
L7MKY7,UniRef90_L7MKY7
L7MKY8,UniRef90_L7MKY8
L7MKZ5,UniRef90_L7MKZ5
L7MKZ7,UniRef90_L7MKZ7
L7MKZ8,UniRef90_L7MMV7
L7MKZ9,UniRef90_L7M9V5
L7ML00,UniRef90_L7ML00
L7ML01,UniRef90_L7ML01
L7ML03,UniRef90_L7ML03
L7ML09,UniRef90_B7QHT7
L7ML13,UniRef90_L7ML13
L7ML14,UniRef90_L7ML14
L7ML15,UniRef90_L7ML15
L7ML17,UniRef90_L7ML17
L7ML19,UniRef90_L7ME55
L7ML20,UniRef90_L7LWL9
L7ML21,UniRef90_L7ML21
L7ML23,UniRef90_L7ML23
L7ML24,UniRef90_L7ML24
L7ML26,UniRef90_L7ML26
L7ML30,UniRef90_L7ML30
L7ML31,UniRef90_L7ML31
L7ML32,UniRef90_L7ML32
L7ML34,UniRef90_L7ML34
L7ML35,UniRef90_L7ML35
L7ML36,UniRef90_L7ML36
L7ML37,UniRef90_A0A023FMA4
L7ML38,UniRef90_L7ML38
L7ML39,UniRef90_L7ML39
L7ML40,UniRef90_L7ML40
L7ML41,UniRef90_L7ML41
L7ML42,UniRef90_L7ML42
L7ML43,UniRef90_L7ML43
L7ML44,UniRef90_L7MKS3
L7ML47,UniRef90_L7ML47
L7ML50,UniRef90_L7ML50
L7ML52,UniRef90_L7ML52
L7ML54,UniRef90_L7MLG1
L7ML57,UniRef90_L7MCV1
L7ML59,UniRef90_L7LWL6
L7ML60,UniRef90_B7PP10
L7ML62,UniRef90_L7ML62
L7ML64,UniRef90_L7ML64
L7ML65,UniRef90_L7ML65
L7ML67,UniRef90_L7ML67
L7ML70,UniRef90_L7M8D1
L7ML71,UniRef90_L7ML71
L7ML73,UniRef90_L7ML73
L7ML75,UniRef90_L7ML75
L7ML76,UniRef90_L7ML76
L7ML78,UniRef90_L7MKW6
L7ML80,UniRef90_L7ML80
L7ML81,UniRef90_L7ML81
L7ML85,UniRef90_L7ML85
L7ML86,UniRef90_A0A023FKM8
L7ML88,UniRef90_L7ML88
L7ML89,UniRef90_G3MH59
L7ML92,UniRef90_L7ML92
L7ML94,UniRef90_L7ML94
L7ML97,UniRef90_L7ML97
L7ML98,UniRef90_L7ML98
L7MLA1,UniRef90_L7MLA1
L7MLA2,UniRef90_L7MLA2
L7MLA5,UniRef90_L7MLA5
L7MLA8,UniRef90_L7MLA8
L7MLA9,UniRef90_L7MLA9
L7MLB0,UniRef90_L7MLB0
L7MLB1,UniRef90_L7MLB1
L7MLB2,UniRef90_L7MLB2
L7MLC0,UniRef90_L7MLC0
L7MLC8,UniRef90_L7MLC8
L7MLC9,UniRef90_L7MLC9
L7MLD0,UniRef90_L7MLD0
L7MLD1,UniRef90_L7MLD1
L7MLD5,UniRef90_L7MMS1
L7MLD7,UniRef90_L7MLD7
L7MLE0,UniRef90_L7MLE0
L7MLE4,UniRef90_L7MLE4
L7MLE9,UniRef90_L7MLE9
L7MLF3,UniRef90_L7MLF3
L7MLF5,UniRef90_L7MLF5
L7MLF6,UniRef90_L7MLF6
L7MLF8,UniRef90_L7MLF8
L7MLG3,UniRef90_L7MLG3
L7MLG4,UniRef90_L7MLG4
L7MLG5,UniRef90_L7MLG5
L7MLG7,UniRef90_L7MLG7
L7MLG8,UniRef90_L7MLG8
L7MLG9,UniRef90_L7MLG9
L7MLH3,UniRef90_L7ML69
L7MLH6,UniRef90_L7MLH6
L7MLH8,UniRef90_L7MLH8
L7MLI1,UniRef90_A0A023GCX7
L7MLI3,UniRef90_L7MLI3
L7MLI4,UniRef90_L7MLI4
L7MLI7,UniRef90_L7MLI7
L7MLI8,UniRef90_L7MLI8
L7MLI9,UniRef90_G3MRX5
L7MLJ0,UniRef90_L7MLJ0
L7MLJ4,UniRef90_L7MLJ4
L7MLJ5,UniRef90_L7LUW6
L7MLK0,UniRef90_L7MLK0
L7MLK1,UniRef90_B7QH74
L7MLK2,UniRef90_L7MLK2
L7MLK3,UniRef90_L7MLK3
L7MLK7,UniRef90_L7MLK7
L7MLK9,UniRef90_L7MLK9
L7MLL2,UniRef90_L7MLL2
L7MLL3,UniRef90_L7MLL3
L7MLL4,UniRef90_L7MLL4
L7MLL5,UniRef90_L7MLL5
L7MLL8,UniRef90_L7MLL8
L7MLL9,UniRef90_L7MLL9
L7MLM3,UniRef90_L7MLM3
L7MLM5,UniRef90_G3MLA1
L7MLM6,UniRef90_L7MLM6
L7MLM8,UniRef90_L7MLM8
L7MLM9,UniRef90_L7MLM9
L7MLN0,UniRef90_L7MIQ3
L7MLN1,UniRef90_L7MLN1
L7MLN2,UniRef90_L7MLN2
L7MLN4,UniRef90_L7MLN4
L7MLN7,UniRef90_L7MLN7
L7MLN8,UniRef90_L7MLN8
L7MLN9,UniRef90_L7MLN9
L7MLP0,UniRef90_L7MLP0
L7MLP1,UniRef90_L7MLP1
L7MLP2,UniRef90_L7MLP2
L7MLP3,UniRef90_L7MLP3
L7MLP4,UniRef90_L7MLP4
L7MLP5,UniRef90_L7MLP5
L7MLP6,UniRef90_L7MLP6
L7MLP8,UniRef90_L7MLP8
L7MLP9,UniRef90_L7MLP9
L7MLQ1,UniRef90_L7MLQ1
L7MLQ3,UniRef90_L7MLQ3
L7MLQ7,UniRef90_L7MLQ7
L7MLQ9,UniRef90_L7MLQ9
L7MLR0,UniRef90_L7MLR0
L7MLR1,UniRef90_B7P445
L7MLR4,UniRef90_L7MLR4
L7MLR8,UniRef90_L7MLR8
L7MLR9,UniRef90_L7MLR9
L7MLS0,UniRef90_L7MG68
L7MLS1,UniRef90_L7MLS1
L7MLS2,UniRef90_L7MH00
L7MLS3,UniRef90_L7MLS3
L7MLS4,UniRef90_L7MBH4
L7MLS8,UniRef90_L7MLS8
L7MLT3,UniRef90_L7MLT3
L7MLT6,UniRef90_L7MLT6
L7MLT7,UniRef90_L7MLT7
L7MLT9,UniRef90_L7MLT9
L7MLU0,UniRef90_L7MLU0
L7MLU1,UniRef90_L7MLU1
L7MLU4,UniRef90_L7MLU4
L7MLV6,UniRef90_L7MLV6
L7MLV8,UniRef90_L7MLV8
L7MLV9,UniRef90_L7MLV9
L7MLW0,UniRef90_L7MLW0
L7MLW2,UniRef90_L7MLW2
L7MLW4,UniRef90_L7MLW4
L7MLW8,UniRef90_L7MLW8
L7MLW9,UniRef90_L7MLW9
L7MLX0,UniRef90_L7MLX0
L7MLX3,UniRef90_L7MLX3
L7MLX5,UniRef90_L7MAW7
L7MLX6,UniRef90_L7MLX6
L7MLX7,UniRef90_L7MLX7
L7MLX8,UniRef90_L7MLX8
L7MLY0,UniRef90_L7MLY0
L7MLY2,UniRef90_L7MLY2
L7MLY4,UniRef90_L7MLY4
L7MLY5,UniRef90_L7MLY5
L7MLY8,UniRef90_L7MLY8
L7MLY9,UniRef90_L7MLY9
L7MLZ0,UniRef90_L7MLZ0
L7MLZ5,UniRef90_L7MLZ5
L7MLZ7,UniRef90_L7MLZ7
L7MLZ8,UniRef90_L7MLZ8
L7MM00,UniRef90_L7MM00
L7MM03,UniRef90_L7MM03
L7MM04,UniRef90_L7MM04
L7MM07,UniRef90_L7MM07
L7MM08,UniRef90_L7MF26
L7MM16,UniRef90_L7MM16
L7MM20,UniRef90_B7P3Q1
L7MM23,UniRef90_L7M0V5
L7MM25,UniRef90_L7MM25
L7MM26,UniRef90_L7MM26
L7MM28,UniRef90_L7MM28
L7MM31,UniRef90_A0A023FKK3
L7MM33,UniRef90_L7MM33
L7MM34,UniRef90_L7MM34
L7MM35,UniRef90_L7MM35
L7MM37,UniRef90_L7MM37
L7MM38,UniRef90_L7MM38
L7MM44,UniRef90_L7MM44
L7MM46,UniRef90_L7MM46
L7MM49,UniRef90_L7MM49
L7MM50,UniRef90_L7MM50
L7MM51,UniRef90_L7MM51
L7MM52,UniRef90_L7MM52
L7MM53,UniRef90_L7MM53
L7MM55,UniRef90_L7MM55
L7MM57,UniRef90_L7MM57
L7MM58,UniRef90_L7MM58
L7MM63,UniRef90_L7M1R1
L7MM66,UniRef90_L7MM66
L7MM69,UniRef90_L7MM69
L7MM71,UniRef90_L7MM71
L7MM72,UniRef90_L7MM72
L7MM80,UniRef90_L7MM80
L7MM82,UniRef90_L7MM82
L7MM86,UniRef90_L7MM86
L7MM89,UniRef90_L7MM89
L7MM92,UniRef90_L7MM92
L7MM96,UniRef90_L7MM96
L7MM99,UniRef90_L7MM99
L7MMA0,UniRef90_L7MMA0
L7MMA6,UniRef90_L7MMA6
L7MMB3,UniRef90_L7MMB3
L7MMB8,UniRef90_L7MMB8
L7MMB9,UniRef90_L7MMB9
L7MMC4,UniRef90_L7MMC4
L7MMC5,UniRef90_L7MMC5
L7MMC7,UniRef90_L7MMC7
L7MMD1,UniRef90_L7MMD1
L7MMD2,UniRef90_L7MMD2
L7MMD6,UniRef90_L7MMD6
L7MME1,UniRef90_L7MME1
L7MME7,UniRef90_L7MME7
L7MME8,UniRef90_L7MME8
L7MMF1,UniRef90_L7MMF1
L7MMF3,UniRef90_L7MMF3
L7MMF4,UniRef90_L7MMF4
L7MMF8,UniRef90_L7MMF8
L7MMF9,UniRef90_L7MMF9
L7MMG1,UniRef90_L7MMG1
L7MMG3,UniRef90_L7MMG3
L7MMG4,UniRef90_L7MMG4
L7MMH1,UniRef90_L7MMH1
L7MMH2,UniRef90_L7MMH2
L7MMH4,UniRef90_L7MMH4
L7MMI5,UniRef90_A0A023GCM3
L7MMJ0,UniRef90_L7MMJ0
L7MMJ1,UniRef90_L7MMJ1
L7MMJ4,UniRef90_L7MMJ4
L7MMJ5,UniRef90_L7MMJ5
L7MMJ7,UniRef90_L7MMJ7
L7MMK0,UniRef90_L7MMK0
L7MMK2,UniRef90_L7M348
L7MMK3,UniRef90_L7MMK3
L7MMK4,UniRef90_L7MMK4
L7MMK5,UniRef90_G3MGX0
L7MMK6,UniRef90_L7MMK6
L7MMK9,UniRef90_L7MMK9
L7MML0,UniRef90_A0A023FT29
L7MML2,UniRef90_L7MML2
L7MML3,UniRef90_L7MML3
L7MML4,UniRef90_L7M060
L7MML6,UniRef90_L7MML6
L7MML9,UniRef90_L7MML9
L7MMM0,UniRef90_L7MMM0
L7MMM3,UniRef90_L7MMM3
L7MMM6,UniRef90_L7MMM6
L7MMM8,UniRef90_L7MMM8
L7MMN1,UniRef90_L7MMN1
L7MMN2,UniRef90_L7MMN2
L7MMN3,UniRef90_L7MMN3
L7MMN4,UniRef90_L7MMN4
L7MMN7,UniRef90_L7MMN7
L7MMN8,UniRef90_L7MMN8
L7MMP2,UniRef90_L7MMP2
L7MMP3,UniRef90_L7MMP3
L7MMP4,UniRef90_L7MMP4
L7MMP5,UniRef90_L7MMP5
L7MMP6,UniRef90_L7MKZ1
L7MMQ0,UniRef90_L7MMQ0
L7MMQ1,UniRef90_L7MMQ1
L7MMQ3,UniRef90_L7MMQ3
L7MMQ4,UniRef90_L7MMQ4
L7MMQ5,UniRef90_L7MMQ5
L7MMQ7,UniRef90_L7MMQ7
L7MMQ8,UniRef90_L7MMQ8
L7MMQ9,UniRef90_L7MMQ9
L7MMR1,UniRef90_L7MMR1
L7MMR2,UniRef90_L7MMR2
L7MMR7,UniRef90_A0A023GKZ9
L7MMR8,UniRef90_L7MMR8
L7MMR9,UniRef90_L7MMR9
L7MMS0,UniRef90_L7MMS0
L7MMS2,UniRef90_L7MMS2
L7MMS4,UniRef90_L7MMS4
L7MMS6,UniRef90_L7LX87
L7MMT2,UniRef90_L7MMT2
L7MMT5,UniRef90_L7MMT5
L7MMT6,UniRef90_L7MMT6
L7MMT7,UniRef90_L7MMT7
L7MMT8,UniRef90_L7MMT8
L7MMT9,UniRef90_L7MMT9
L7MMU0,UniRef90_L7MMU0
L7MMU5,UniRef90_L7MMU5
L7MMU9,UniRef90_G3MRC1
L7MMV0,UniRef90_L7MMV0
L7MMV2,UniRef90_L7MMV2
L7MMV3,UniRef90_L7MMV3
L7MMV8,UniRef90_L7MMV8
L7MMV9,UniRef90_L7MMV9
L7MMW3,UniRef90_L7MMW3
L7MMW5,UniRef90_L7MMW5
L7MMW6,UniRef90_L7MMW6
L7MMW8,UniRef90_L7MMW8
L7MMX4,UniRef90_L7MMX4
L7MMX5,UniRef90_L7MMX5
L7MMX7,UniRef90_L7MMX7
L7MMY2,UniRef90_L7MMY2
L7MMY4,UniRef90_L7MMY4
L7MMY5,UniRef90_L7MMY5
L7MMY6,UniRef90_L7MMY6
L7MMY9,UniRef90_L7MMY9
L7MMZ0,UniRef90_L7MMZ0
L7MMZ1,UniRef90_L7MMZ1
L7MMZ2,UniRef90_L7MMZ2
L7MMZ3,UniRef90_L7MMZ3
L7PC68,UniRef90_L7PC68
L7PCD2,UniRef90_L7PCD2
L7PCE0,UniRef90_L7PCE0
L7PCJ9,UniRef90_L7PCJ9
L7PCK3,UniRef90_L7PCK3
L7PCN4,UniRef90_L7PCN4
L7PCT8,UniRef90_L7PCT8
L7PCU7,UniRef90_L7PCU7
L7RA14,UniRef90_F5HR84
L7S6B3,UniRef90_L7S6B3
M1H857,UniRef90_M1H857
M1U2A0,UniRef90_Q9NFK4
M9MTD8,UniRef90_M9MTD8
M9MTE2,UniRef90_M9MTE2
O44337,UniRef90_O44337
O44338,UniRef90_O44338
O45210,UniRef90_O61987
O61864,UniRef90_Q9NFK4
O61987,UniRef90_O61987
O77254,UniRef90_A7TZ10
O96086,UniRef90_O96086
O97162,UniRef90_O97162
O99814,UniRef90_O99814
P52307,UniRef90_P52307
P83606,UniRef90_P83606
P98186,UniRef90_P98186
Q08G07,UniRef90_Q08G07
Q0KKA6,UniRef90_Q0KKA6
Q0X082,UniRef90_Q6F6D3
Q0ZB31,UniRef90_Q0ZB31
Q17248,UniRef90_Q17248
Q1ZZW9,UniRef90_Q1ZZW9
Q202J4,UniRef90_Q202J4
Q26228,UniRef90_Q26228
Q26229,UniRef90_Q26229
Q2L4T6,UniRef90_Q2L4T6
Q2PGH4,UniRef90_Q2PGH4
Q2PGH5,UniRef90_Q2PGH5
Q2V829,UniRef90_Q969A1
Q2VMW0,UniRef90_Q2VMW0
Q2XW18,UniRef90_Q2XW19
Q3LV57,UniRef90_Q3LV57
Q3LV67,UniRef90_Q3LV67
Q45R45,UniRef90_B2LXW1
Q45R47,UniRef90_Q45R47
Q45R48,UniRef90_Q45R48
Q45R49,UniRef90_Q45R49
Q45R51,UniRef90_Q45R51
Q45VP9,UniRef90_Q45VP9
Q49P04,UniRef90_Q49P04
Q4LDX2,UniRef90_Q4LDX2
Q4PLX6,UniRef90_Q10943
Q4PLZ4,UniRef90_Q4PLZ4
Q4PM00,UniRef90_Q4PM00
Q4PM05,UniRef90_B7P3X5
Q4PM24,UniRef90_Q4PM24
Q4PM43,UniRef90_Q4PM43
Q4PM47,UniRef90_Q4PM47
Q4PM60,UniRef90_Q4PM60
Q4PM71,UniRef90_Q1HQ42
Q4PM79,UniRef90_A6N9R2
Q4PM86,UniRef90_Q4PM86
Q4PM98,UniRef90_Q4PM97
Q4PMD6,UniRef90_Q4PMD6
Q4PMF1,UniRef90_Q4PMF1
Q4PMG1,UniRef90_Q4PMV6
Q4PMI1,UniRef90_Q4PMI1
Q4PMI4,UniRef90_Q4PMI4
Q4PMJ3,UniRef90_Q4PMJ3
Q4PMJ6,UniRef90_Q4PMJ6
Q4PMK9,UniRef90_Q4PMK9
Q4PMM1,UniRef90_Q4PMM1
Q4PMN9,UniRef90_Q4PMN9
Q4PMP2,UniRef90_Q4PMP2
Q4PMP5,UniRef90_B7QMQ5
Q4PMQ7,UniRef90_Q4PMQ7
Q4PMS8,UniRef90_Q4PMS8
Q4PMT7,UniRef90_Q4PN44
Q4PMV1,UniRef90_Q4PMV1
Q4PMV3,UniRef90_Q4PMV3
Q4PMW8,UniRef90_Q4PMW8
Q4PMW9,UniRef90_Q4PMW9
Q4PMX0,UniRef90_Q4PMX0
Q4PMX2,UniRef90_Q4PMX2
Q4PMY5,UniRef90_Q4PMY5
Q4PN04,UniRef90_B7PR38
Q4PN10,UniRef90_Q4PN10
Q4PN11,UniRef90_Q4PN11
Q4PN17,UniRef90_Q4PN17
Q4PN38,UniRef90_Q4PN38
Q4PN46,UniRef90_Q4PN46
Q4PN57,UniRef90_Q4PN57
Q4PN64,UniRef90_Q4PN64
Q4PN69,UniRef90_Q4PN69
Q4PN70,UniRef90_Q4PN70
Q4PN98,UniRef90_B7PYV9
Q4PNB0,UniRef90_Q4PNB0
Q4R194,UniRef90_Q4R194
Q4R197,UniRef90_Q4R197
Q56CZ1,UniRef90_Q56CZ1
Q5EG54,UniRef90_Q5EG54
Q5EPH2,UniRef90_Q5EPH2
Q5ER93,UniRef90_Q5XKU9
Q5Q976,UniRef90_B7PAB0
Q5Q981,UniRef90_Q5Q981
Q5S1X0,UniRef90_B7PPZ7
Q5VJF9,UniRef90_Q5VJF9
Q5VJG2,UniRef90_Q5VJG2
Q6B871,UniRef90_Q6B871
Q6B880,UniRef90_Q6B880
Q6B881,UniRef90_Q6B881
Q6B888,UniRef90_Q6B888
Q6B8A3,UniRef90_Q4PM00
Q6B8G0,UniRef90_Q6B8G0
Q6B8G2,UniRef90_Q6B8G2
Q6B8G8,UniRef90_Q6B8G8
Q6F6C6,UniRef90_Q6F6C6
Q6I7M3,UniRef90_Q6I7M3
Q6I7M4,UniRef90_Q6I7M4
Q6JGX1,UniRef90_Q6JGX1
Q6JVM9,UniRef90_Q6JVM9
Q6QA65,UniRef90_Q6QA65
Q6TF47,UniRef90_Q6TF47
Q6VWJ2,UniRef90_Q6VWJ2
Q6X4W2,UniRef90_P10987
Q76LP1,UniRef90_Q76LP1
Q76LP9,UniRef90_Q76LP9
Q76LQ4,UniRef90_Q76LQ4
Q76LQ5,UniRef90_Q76LQ5
Q7YW74,UniRef90_Q7YW74
Q868M9,UniRef90_B7PFA2
Q86FP6,UniRef90_Q4PM65
Q86G63,UniRef90_Q86G63
Q86G65,UniRef90_B7PZR4
Q86G67,UniRef90_W4YGS7
Q86GB6,UniRef90_Q86GB6
Q86GZ1,UniRef90_Q86GZ1
Q86GZ2,UniRef90_Q86GZ2
Q86GZ6,UniRef90_Q86GZ6
Q86LE4,UniRef90_Q86LE4
Q86LE5,UniRef90_Q86LE5
Q86RN8,UniRef90_Q86RN8
Q8HKC9,UniRef90_Q8HKC9
Q8HQH9,UniRef90_Q8HQH9
Q8I6X6,UniRef90_Q8I6X6
Q8MVC5,UniRef90_Q8MVC5
Q8MVC6,UniRef90_Q8MVC6
Q8MVF8,UniRef90_Q8MVF8
Q8MVG6,UniRef90_Q8MVH7
Q8MY79,UniRef90_Q8MY79
Q8T4N3,UniRef90_Q8T4N3
Q8T6I1,UniRef90_B3Y8A4
Q8T7E4,UniRef90_Q8T7E4
Q8T9S3,UniRef90_Q2VMW0
Q8T9S5,UniRef90_O62530
Q8WPI3,UniRef90_Q8WPI2
Q8WS87,UniRef90_Q8WS87
Q8WSK6,UniRef90_Q8WSK6
Q95WZ0,UniRef90_Q95WY6
Q9GYX7,UniRef90_A0A034WWI5
Q9NFK1,UniRef90_Q9NFK4
Q9U6M8,UniRef90_Q9U6M8
Q9U6Z4,UniRef90_Q9U6Z4
R4IKD4,UniRef90_R4IKD4
R4IKG1,UniRef90_O99819
R4IKH0,UniRef90_O99828
R4IKS1,UniRef90_O99818
R4IKS4,UniRef90_R4IKS4
R4JHZ2,UniRef90_Q16893
R9S1A7,UniRef90_R9S1A7
R9S1J0,UniRef90_B7QD94
R9S1J4,UniRef90_B7Q8K2
R9S2A1,UniRef90_R9S2A1
R9S2A5,UniRef90_R9S2A5
S4U9H0,UniRef90_B6CM56
S5FVY5,UniRef90_B7PRG2
S5M6X0,UniRef90_S5M6X0
S5MKN4,UniRef90_S5MKN4
S5MPN1,UniRef90_S5M1T7
U3PTH6,UniRef90_U3PTH6
U3PXI4,UniRef90_U3PXI4
U5KCA6,UniRef90_U5KCA6
V5GEF9,UniRef90_V5HCQ7
V5GEH6,UniRef90_V5GEH6
V5GEP4,UniRef90_V5GEP4
V5GET6,UniRef90_V5GET6
V5GET9,UniRef90_V5GET9
V5GF41,UniRef90_V5GF41
V5GFF2,UniRef90_V5GFF2
V5GFW0,UniRef90_V5GFW0
V5GG07,UniRef90_V5GG07
V5GGA1,UniRef90_V5GGA1
V5GGL2,UniRef90_V5GGL2
V5GGN2,UniRef90_V5GGN2
V5GGP3,UniRef90_B7PHQ2
V5GGX5,UniRef90_V5GGX5
V5GH41,UniRef90_V5GH41
V5GH88,UniRef90_V5GH88
V5GHA0,UniRef90_V5GHA0
V5GHE9,UniRef90_B7P526
V5GHX8,UniRef90_V5GHX8
V5GI04,UniRef90_V5GI04
V5GI40,UniRef90_V5GI40
V5GI94,UniRef90_V5GI94
V5GIB5,UniRef90_B7P8N3
V5GIN5,UniRef90_V5GIN5
V5GIS3,UniRef90_V5GIS3
V5GIW9,UniRef90_V5GIW9
V5GJ12,UniRef90_V5GJ12
V5GJ92,UniRef90_V5GJ92
V5GJD5,UniRef90_V5GJD5
V5GJE5,UniRef90_V5GJE5
V5GJP9,UniRef90_V5GJP9
V5GJQ3,UniRef90_V5GJQ3
V5GJR1,UniRef90_V5GJR1
V5GJV1,UniRef90_V5GJV1
V5GJY2,UniRef90_V5GJY2
V5GK44,UniRef90_V5GK44
V5GK85,UniRef90_V5GK85
V5GK88,UniRef90_V5GK88
V5GKA5,UniRef90_V5GKA5
V5GKC6,UniRef90_V5GKC6
V5GKD9,UniRef90_V5GKD9
V5GKE9,UniRef90_V5GKE9
V5GKF4,UniRef90_V5GKF4
V5GKG7,UniRef90_V5GKG7
V5GKI0,UniRef90_V5GKI0
V5GKI7,UniRef90_V5GWA3
V5GKN8,UniRef90_V5GKN8
V5GKP5,UniRef90_V5GKP5
V5GKT9,UniRef90_V5GKT9
V5GL13,UniRef90_V5GL13
V5GL24,UniRef90_V5GL24
V5GL37,UniRef90_V5GL37
V5GLE0,UniRef90_B7PWI5
V5GLE6,UniRef90_V5GLE6
V5GLK5,UniRef90_V5GLK5
V5GLN1,UniRef90_V5GLN1
V5GLP5,UniRef90_V5GLP5
V5GLQ4,UniRef90_B7QLN0
V5GLR0,UniRef90_V5GLR0
V5GLU3,UniRef90_V5GLU3
V5GLX2,UniRef90_V5GLX2
V5GM05,UniRef90_V5GM05
V5GM56,UniRef90_V5GM56
V5GM86,UniRef90_V5GM86
V5GMB2,UniRef90_V5GMB2
V5GMH6,UniRef90_V5GMH6
V5GMK9,UniRef90_V5GMK9
V5GMM5,UniRef90_V5HMC7
V5GMP8,UniRef90_V5GMP8
V5GMR5,UniRef90_V5GMR5
V5GN08,UniRef90_V5GN08
V5GN43,UniRef90_V5GN43
V5GNT4,UniRef90_V5GNT4
V5GP11,UniRef90_V5GP11
V5GP57,UniRef90_V5GP57
V5GPA4,UniRef90_V5GPA4
V5GPM8,UniRef90_V5GPM8
V5GPP5,UniRef90_B7Q864
V5GPY2,UniRef90_V5GPY2
V5GQ06,UniRef90_V5GQ06
V5GQD8,UniRef90_V5GQD8
V5GQN3,UniRef90_V5HNE5
V5GQN7,UniRef90_V5GQN7
V5GQP2,UniRef90_V5IB60
V5GQP9,UniRef90_B7P6C3
V5GQS5,UniRef90_V5GQS5
V5GQU1,UniRef90_V5GQU1
V5GR07,UniRef90_V5GR07
V5GR46,UniRef90_V5GR46
V5GR52,UniRef90_V5GR52
V5GR68,UniRef90_V5GR68
V5GRE9,UniRef90_V5GRE9
V5GRG9,UniRef90_B7QHT3
V5GRI7,UniRef90_V5GRI7
V5GRN9,UniRef90_V5GWT6
V5GRP3,UniRef90_V5GRP3
V5GRT4,UniRef90_V5GRT4
V5GRV2,UniRef90_A0A090XD78
V5GS26,UniRef90_V5GS26
V5GS81,UniRef90_B7QBC2
V5GSC5,UniRef90_V5GSC5
V5GSF5,UniRef90_V5GSF5
V5GSG0,UniRef90_B7PJJ7
V5GSH3,UniRef90_V5GSH3
V5GSU3,UniRef90_V5GSU3
V5GSV7,UniRef90_V5GSV7
V5GSW1,UniRef90_B7PM64
V5GT04,UniRef90_V5GT04
V5GT57,UniRef90_V5GT57
V5GT70,UniRef90_B7QDF3
V5GTA6,UniRef90_V5GTA6
V5GTC9,UniRef90_V5GTC9
V5GTF2,UniRef90_B7Q7K8
V5GTP9,UniRef90_V5GTP9
V5GTV6,UniRef90_V5GFK6
V5GTW1,UniRef90_B7P429
V5GU64,UniRef90_V5GU64
V5GUC4,UniRef90_V5GUC4
